Gene ID,Symbol,Name,Cytoband,Type
ENSG00000188133,TMEM215,transmembrane protein 215,9p21.1,protein_coding
ENSG00000176597,B3GNT5,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5",3q27.1,protein_coding
ENSG00000058729,RIOK2,RIO kinase 2,5q15,protein_coding
ENSG00000258588,TRIM6-TRIM34,TRIM6-TRIM34 readthrough,11p15.4,protein_coding
ENSG00000170953,OR8B12,"olfactory receptor, family 8, subfamily B, member 12",11q24.2,protein_coding
ENSG00000197093,GAL3ST4,galactose-3-O-sulfotransferase 4,7q22.1,protein_coding
ENSG00000172236,TPSAB1,tryptase alpha/beta 1,16p13.3,protein_coding
ENSG00000156990,RPUSD3,RNA pseudouridylate synthase domain containing 3,3p25.3,protein_coding
ENSG00000122223,CD244,"CD244 molecule, natural killer cell receptor 2B4",1q23.3,protein_coding
ENSG00000198754,OXCT2,3-oxoacid CoA transferase 2,1p34.2,protein_coding
ENSG00000168619,ADAM18,ADAM metallopeptidase domain 18,8p11.22,protein_coding
ENSG00000131126,TEX101,testis expressed 101,19q13.31,protein_coding
ENSG00000161036,LRWD1,leucine-rich repeats and WD repeat domain containing 1,7q22.1,protein_coding
ENSG00000152078,TMEM56,transmembrane protein 56,1p21.3,protein_coding
ENSG00000136828,RALGPS1,Ral GEF with PH domain and SH3 binding motif 1,9q33.3,protein_coding
ENSG00000184640,SEPT9,septin 9,17q25.3,protein_coding
ENSG00000102287,GABRE,"gamma-aminobutyric acid (GABA) A receptor, epsilon",Xq28,protein_coding
ENSG00000180090,OR3A1,"olfactory receptor, family 3, subfamily A, member 1",17p13.3,protein_coding
ENSG00000140598,EFTUD1,elongation factor Tu GTP binding domain containing 1,15q25.2,protein_coding
ENSG00000089335,ZNF302,zinc finger protein 302,19q13.11,protein_coding
ENSG00000180988,OR52N2,"olfactory receptor, family 52, subfamily N, member 2",11p15.4,protein_coding
ENSG00000126756,UXT,"ubiquitously-expressed, prefoldin-like chaperone",Xp11.23,protein_coding
ENSG00000151475,SLC25A31,"solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 31",4q28.1,protein_coding
ENSG00000230373,GOLGA6L5P,"golgin A6 family-like 5, pseudogene",15q25.2,transcribed_unprocessed_pseudogene
ENSG00000171763,SPATA5L1,spermatogenesis associated 5-like 1,15q21.1,protein_coding
ENSG00000177192,PUS1,pseudouridylate synthase 1,12q24.33,protein_coding
ENSG00000168275,COA6,cytochrome c oxidase assembly factor 6,1q42.2,protein_coding
ENSG00000164729,SLC35G3,"solute carrier family 35, member G3",17q12,protein_coding
ENSG00000100532,CGRRF1,cell growth regulator with ring finger domain 1,14q22.2,protein_coding
ENSG00000165609,NUDT5,nudix (nucleoside diphosphate linked moiety X)-type motif 5,10p14,protein_coding
ENSG00000165383,LRRC18,leucine rich repeat containing 18,10q11.23,protein_coding
ENSG00000168591,TMUB2,transmembrane and ubiquitin-like domain containing 2,17q21.31,protein_coding
ENSG00000155744,FAM126B,"family with sequence similarity 126, member B",2q33.1,protein_coding
ENSG00000182405,PGBD4,piggyBac transposable element derived 4,15q14,protein_coding
ENSG00000188848,BEND4,BEN domain containing 4,4p13,protein_coding
ENSG00000121410,A1BG,alpha-1-B glycoprotein,19q13.43,protein_coding
ENSG00000138796,HADH,hydroxyacyl-CoA dehydrogenase,4q25,protein_coding
ENSG00000161647,MPP3,"membrane protein, palmitoylated 3 (MAGUK p55 subfamily member 3)",17q21.31,protein_coding
ENSG00000127423,AUNIP,aurora kinase A and ninein interacting protein,1p36.11,protein_coding
ENSG00000196233,LCOR,ligand dependent nuclear receptor corepressor,10q24.1,protein_coding
ENSG00000186306,OR10T2,"olfactory receptor, family 10, subfamily T, member 2",1q23.1,protein_coding
ENSG00000155833,CYLC2,"cylicin, basic protein of sperm head cytoskeleton 2",9q31.1,protein_coding
ENSG00000165023,DIRAS2,"DIRAS family, GTP-binding RAS-like 2",9q22.2,protein_coding
ENSG00000101966,XIAP,"X-linked inhibitor of apoptosis, E3 ubiquitin protein ligase",Xq25,protein_coding
ENSG00000100221,JOSD1,Josephin domain containing 1,22q13.1,protein_coding
ENSG00000160326,SLC2A6,"solute carrier family 2 (facilitated glucose transporter), member 6",9q34.2,protein_coding
ENSG00000100448,CTSG,cathepsin G,14q12,protein_coding
ENSG00000034533,ASTE1,asteroid homolog 1 (Drosophila),3q22.1,protein_coding
ENSG00000160712,IL6R,interleukin 6 receptor,1q21.3,protein_coding
ENSG00000172150,OR1A2,"olfactory receptor, family 1, subfamily A, member 2",17p13.3,protein_coding
ENSG00000160072,ATAD3B,"ATPase family, AAA domain containing 3B",1p36.33,protein_coding
ENSG00000163879,DNALI1,"dynein, axonemal, light intermediate chain 1",1p34.3,protein_coding
ENSG00000168148,HIST3H3,"histone cluster 3, H3",1q42.13,protein_coding
ENSG00000148308,GTF3C5,"general transcription factor IIIC, polypeptide 5, 63kDa",9q34.13,protein_coding
ENSG00000136143,SUCLA2,"succinate-CoA ligase, ADP-forming, beta subunit",13q14.2,protein_coding
ENSG00000167914,GSDMA,gasdermin A,17q21.1,protein_coding
ENSG00000075413,MARK3,MAP/microtubule affinity-regulating kinase 3,"14q32.32, 14q32.33",protein_coding
ENSG00000197651,CCER1,coiled-coil glutamate-rich protein 1,12q21.33,protein_coding
ENSG00000148358,GPR107,G protein-coupled receptor 107,9q34.11,protein_coding
ENSG00000119979,FAM45A,"family with sequence similarity 45, member A",10q26.11,protein_coding
ENSG00000114204,SERPINI2,"serpin peptidase inhibitor, clade I (pancpin), member 2",3q26.1,protein_coding
ENSG00000141401,IMPA2,inositol(myo)-1(or 4)-monophosphatase 2,18p11.21,protein_coding
ENSG00000082213,C5orf22,chromosome 5 open reading frame 22,5p13.3,protein_coding
ENSG00000186912,P2RY4,"pyrimidinergic receptor P2Y, G-protein coupled, 4",Xq13.1,protein_coding
ENSG00000162399,BSND,barttin CLCNK-type chloride channel accessory beta subunit,1p32.3,protein_coding
ENSG00000100982,PCIF1,PDX1 C-terminal inhibiting factor 1,20q13.12,protein_coding
ENSG00000139648,KRT71,"keratin 71, type II",12q13.13,protein_coding
ENSG00000138138,ATAD1,"ATPase family, AAA domain containing 1",10q23.31,protein_coding
ENSG00000147140,NONO,"non-POU domain containing, octamer-binding",Xq13.1,protein_coding
ENSG00000182698,RESP18,regulated endocrine-specific protein 18,2q35,protein_coding
ENSG00000198353,HOXC4,homeobox C4,12q13.13,protein_coding
ENSG00000101246,ARFRP1,ADP-ribosylation factor related protein 1,20q13.33,protein_coding
ENSG00000149531,FRG1B,"FSHD region gene 1 family, member B",20q11.1,protein_coding
ENSG00000138131,LOXL4,lysyl oxidase-like 4,10q24.2,protein_coding
ENSG00000146281,PM20D2,peptidase M20 domain containing 2,6q15,protein_coding
ENSG00000119383,PPP2R4,"protein phosphatase 2A activator, regulatory subunit 4",9q34.11,protein_coding
ENSG00000115307,AUP1,ancient ubiquitous protein 1,2p13.1,protein_coding
ENSG00000074370,ATP2A3,"ATPase, Ca++ transporting, ubiquitous",17p13.2,protein_coding
ENSG00000050748,MAPK9,mitogen-activated protein kinase 9,5q35.3,protein_coding
ENSG00000010030,ETV7,ets variant 7,6p21.31,protein_coding
ENSG00000153896,ZNF599,zinc finger protein 599,19q13.11,protein_coding
ENSG00000105499,PLA2G4C,"phospholipase A2, group IVC (cytosolic, calcium-independent)",19q13.33,protein_coding
ENSG00000183655,KLHL25,kelch-like family member 25,15q25.3,protein_coding
ENSG00000103546,SLC6A2,"solute carrier family 6 (neurotransmitter transporter), member 2",16q12.2,protein_coding
ENSG00000183560,IZUMO1R,"IZUMO1 receptor, JUNO",11q21,protein_coding
ENSG00000142002,DPP9,dipeptidyl-peptidase 9,19p13.3,protein_coding
ENSG00000147996,CBWD5,COBW domain containing 5,9q21.11,protein_coding
ENSG00000174957,OR5J2,"olfactory receptor, family 5, subfamily J, member 2",11q12.1,protein_coding
ENSG00000189190,ZNF600,zinc finger protein 600,19q13.41,protein_coding
ENSG00000175535,PNLIP,pancreatic lipase,10q25.3,protein_coding
ENSG00000196405,EVL,Enah/Vasp-like,14q32.2,protein_coding
ENSG00000180974,OR52E4,"olfactory receptor, family 52, subfamily E, member 4",11p15.4,protein_coding
ENSG00000125741,OPA3,"optic atrophy 3 (autosomal recessive, with chorea and spastic paraplegia)",19q13.32,protein_coding
ENSG00000171161,ZNF672,zinc finger protein 672,1q44,protein_coding
ENSG00000178462,TUBAL3,"tubulin, alpha-like 3",10p15.1,protein_coding
ENSG00000153563,CD8A,CD8a molecule,2p11.2,protein_coding
ENSG00000105991,HOXA1,homeobox A1,7p15.2,protein_coding
ENSG00000166321,NUDT13,nudix (nucleoside diphosphate linked moiety X)-type motif 13,10q22.2,protein_coding
ENSG00000178127,NDUFV2,"NADH dehydrogenase (ubiquinone) flavoprotein 2, 24kDa",18p11.22,protein_coding
ENSG00000188373,C10orf99,chromosome 10 open reading frame 99,10q23.1,protein_coding
ENSG00000164746,C7orf57,chromosome 7 open reading frame 57,7p12.3,protein_coding
ENSG00000211647,IGLV5-48,immunoglobulin lambda variable 5-48 (non-functional),22q11.22,IG_V_gene
ENSG00000152382,TADA1,transcriptional adaptor 1,1q24.1,protein_coding
ENSG00000179456,ZBTB18,zinc finger and BTB domain containing 18,1q44,protein_coding
ENSG00000055147,FAM114A2,"family with sequence similarity 114, member A2",5q33.2,protein_coding
ENSG00000124256,ZBP1,Z-DNA binding protein 1,20q13.31,protein_coding
ENSG00000085465,OVGP1,"oviductal glycoprotein 1, 120kDa",1p13.2,protein_coding
ENSG00000176533,GNG7,"guanine nucleotide binding protein (G protein), gamma 7",19p13.3,protein_coding
ENSG00000006712,PAF1,"Paf1, RNA polymerase II associated factor, homolog (S. cerevisiae)",19q13.2,protein_coding
ENSG00000204449,TRIM49C,tripartite motif containing 49C,11q14.3,protein_coding
ENSG00000101955,SRPX,"sushi-repeat containing protein, X-linked",Xp11.4,protein_coding
ENSG00000198121,LPAR1,lysophosphatidic acid receptor 1,9q31.3,protein_coding
ENSG00000149636,DSN1,"DSN1, MIS12 kinetochore complex component",20q11.23,protein_coding
ENSG00000149532,CPSF7,"cleavage and polyadenylation specific factor 7, 59kDa",11q12.2,protein_coding
ENSG00000162063,CCNF,cyclin F,16p13.3,protein_coding
ENSG00000166510,CCDC68,coiled-coil domain containing 68,18q21.2,protein_coding
ENSG00000073737,DHRS9,dehydrogenase/reductase (SDR family) member 9,2q31.1,protein_coding
ENSG00000064201,TSPAN32,tetraspanin 32,11p15.5,protein_coding
ENSG00000109321,AREG,amphiregulin,4q13.3,protein_coding
ENSG00000139624,CERS5,ceramide synthase 5,12q13.12,protein_coding
ENSG00000178974,FBXO34,F-box protein 34,14q22.3,protein_coding
ENSG00000023041,ZDHHC6,"zinc finger, DHHC-type containing 6",10q25.2,protein_coding
ENSG00000103479,RBL2,retinoblastoma-like 2,16q12.2,protein_coding
ENSG00000186399,GOLGA8R,"golgin A8 family, member R",15q13.2,protein_coding
ENSG00000166689,PLEKHA7,"pleckstrin homology domain containing, family A member 7","11p15.2, 11p15.1",protein_coding
ENSG00000135750,KCNK1,"potassium channel, two pore domain subfamily K, member 1",1q42.2,protein_coding
ENSG00000163291,PAQR3,progestin and adipoQ receptor family member III,4q21.21,protein_coding
ENSG00000176256,HMGB4,high mobility group box 4,1p35.1,protein_coding
ENSG00000197953,AADACL2,arylacetamide deacetylase-like 2,3q25.1,protein_coding
ENSG00000177485,ZBTB33,zinc finger and BTB domain containing 33,Xq24,protein_coding
ENSG00000164109,MAD2L1,MAD2 mitotic arrest deficient-like 1 (yeast),4q27,protein_coding
ENSG00000150628,SPATA4,spermatogenesis associated 4,4q34.2,protein_coding
ENSG00000152242,C18orf25,chromosome 18 open reading frame 25,18q21.1,protein_coding
ENSG00000123364,HOXC13,homeobox C13,12q13.13,protein_coding
ENSG00000108591,DRG2,developmentally regulated GTP binding protein 2,17p11.2,protein_coding
ENSG00000133794,ARNTL,aryl hydrocarbon receptor nuclear translocator-like,11p15.3,protein_coding
ENSG00000107242,PIP5K1B,"phosphatidylinositol-4-phosphate 5-kinase, type I, beta",9q21.11,protein_coding
ENSG00000023330,ALAS1,5'-aminolevulinate synthase 1,3p21.2,protein_coding
ENSG00000158517,NCF1,neutrophil cytosolic factor 1,7q11.23,protein_coding
ENSG00000131788,PIAS3,"protein inhibitor of activated STAT, 3",1q21.1,protein_coding
ENSG00000131013,PPIL4,peptidylprolyl isomerase (cyclophilin)-like 4,6q25.1,protein_coding
ENSG00000090932,DLL3,delta-like 3 (Drosophila),19q13.2,protein_coding
ENSG00000149179,C11orf49,chromosome 11 open reading frame 49,11p11.2,protein_coding
ENSG00000163697,APBB2,"amyloid beta (A4) precursor protein-binding, family B, member 2","4p14, 4p13",protein_coding
ENSG00000176895,OR51A7,"olfactory receptor, family 51, subfamily A, member 7",11p15.4,protein_coding
ENSG00000185940,KRTAP5-5,keratin associated protein 5-5,11p15.5,protein_coding
ENSG00000107537,PHYH,phytanoyl-CoA 2-hydroxylase,10p13,protein_coding
ENSG00000187474,FPR3,formyl peptide receptor 3,19q13.41,protein_coding
ENSG00000126822,PLEKHG3,"pleckstrin homology domain containing, family G (with RhoGef domain) member 3",14q23.3,protein_coding
ENSG00000132185,FCRLA,Fc receptor-like A,1q23.3,protein_coding
ENSG00000135824,RGS8,regulator of G-protein signaling 8,1q25.3,protein_coding
ENSG00000105193,RPS16,ribosomal protein S16,19q13.2,protein_coding
ENSG00000259384,GH1,growth hormone 1,17q23.3,protein_coding
ENSG00000114126,TFDP2,transcription factor Dp-2 (E2F dimerization partner 2),3q23,protein_coding
ENSG00000135929,CYP27A1,"cytochrome P450, family 27, subfamily A, polypeptide 1",2q35,protein_coding
ENSG00000131044,TTLL9,tubulin tyrosine ligase-like family member 9,20q11.21,protein_coding
ENSG00000173852,DPY19L1,dpy-19-like 1 (C. elegans),7p14.2,protein_coding
ENSG00000149575,SCN2B,"sodium channel, voltage gated, type II beta subunit",11q23.3,protein_coding
ENSG00000137834,SMAD6,SMAD family member 6,15q22.31,protein_coding
ENSG00000240875,LINC00886,long intergenic non-protein coding RNA 886,3q25.31,lincRNA
ENSG00000269404,SPIB,Spi-B transcription factor (Spi-1/PU.1 related),19q13.33,protein_coding
ENSG00000155729,KCTD18,potassium channel tetramerization domain containing 18,2q33.1,protein_coding
ENSG00000184434,LRRC19,leucine rich repeat containing 19,9p21.2,protein_coding
ENSG00000170807,LMOD2,leiomodin 2 (cardiac),7q31.32,protein_coding
ENSG00000188958,UTS2B,urotensin 2B,3q28,protein_coding
ENSG00000156269,NAA11,"N(alpha)-acetyltransferase 11, NatA catalytic subunit",4q21.21,protein_coding
ENSG00000089050,RBBP9,retinoblastoma binding protein 9,20p11.23,protein_coding
ENSG00000137106,GRHPR,glyoxylate reductase/hydroxypyruvate reductase,9p13.2,protein_coding
ENSG00000229415,SFTA3,surfactant associated 3,14q13.3,protein_coding
ENSG00000183340,JRKL,JRK-like,11q21,protein_coding
ENSG00000135404,CD63,CD63 molecule,12q13.2,protein_coding
ENSG00000259516,ANP32AP1,"acidic (leucine-rich) nuclear phosphoprotein 32 family, member A pseudogene 1",15q14,transcribed_processed_pseudogene
ENSG00000129933,MAU2,MAU2 sister chromatid cohesion factor,19p13.11,protein_coding
ENSG00000163624,CDS1,CDP-diacylglycerol synthase (phosphatidate cytidylyltransferase) 1,4q21.23,protein_coding
ENSG00000196118,C16orf93,chromosome 16 open reading frame 93,16p11.2,protein_coding
ENSG00000073712,FERMT2,fermitin family member 2,14q22.1,protein_coding
ENSG00000156282,CLDN17,claudin 17,21q21.3,protein_coding
ENSG00000164053,ATRIP,ATR interacting protein,3p21.31,protein_coding
ENSG00000171722,C1orf111,chromosome 1 open reading frame 111,1q23.3,protein_coding
ENSG00000162757,C1orf74,chromosome 1 open reading frame 74,1q32.2,protein_coding
ENSG00000211584,SLC48A1,"solute carrier family 48 (heme transporter), member 1",12q13.11,protein_coding
ENSG00000163157,TMOD4,tropomodulin 4 (muscle),1q21.3,protein_coding
ENSG00000145861,C1QTNF2,C1q and tumor necrosis factor related protein 2,5q33.3,protein_coding
ENSG00000185485,SDHAP1,"succinate dehydrogenase complex, subunit A, flavoprotein pseudogene 1",3q29,transcribed_unprocessed_pseudogene
ENSG00000169696,ASPSCR1,"alveolar soft part sarcoma chromosome region, candidate 1",17q25.3,protein_coding
ENSG00000105993,DNAJB6,"DnaJ (Hsp40) homolog, subfamily B, member 6",7q36.3,protein_coding
ENSG00000126251,GPR42,G protein-coupled receptor 42 (gene/pseudogene),19q13.12,protein_coding
ENSG00000187266,EPOR,erythropoietin receptor,19p13.2,protein_coding
ENSG00000276119,OR13C2,"olfactory receptor, family 13, subfamily C, member 2",9q31.1,protein_coding
ENSG00000027869,SH2D2A,SH2 domain containing 2A,1q23.1,protein_coding
ENSG00000121743,GJA3,"gap junction protein, alpha 3, 46kDa",13q12.11,protein_coding
ENSG00000170608,FOXA3,forkhead box A3,19q13.32,protein_coding
ENSG00000188859,FAM78B,"family with sequence similarity 78, member B",1q24.1,protein_coding
ENSG00000169957,ZNF768,zinc finger protein 768,16p11.2,protein_coding
ENSG00000164176,EDIL3,EGF-like repeats and discoidin I-like domains 3,5q14.3,protein_coding
ENSG00000257727,CNPY2,canopy FGF signaling regulator 2,12q13.3,protein_coding
ENSG00000162390,ACOT11,acyl-CoA thioesterase 11,1p32.3,protein_coding
ENSG00000175564,UCP3,"uncoupling protein 3 (mitochondrial, proton carrier)",11q13.4,protein_coding
ENSG00000277462,ZNF670,zinc finger protein 670,1q44,protein_coding
ENSG00000177710,SLC35G5,"solute carrier family 35, member G5",8p23.1,protein_coding
ENSG00000198380,GFPT1,glutamine--fructose-6-phosphate transaminase 1,2p13.3,protein_coding
ENSG00000142794,NBPF3,"neuroblastoma breakpoint family, member 3",1p36.12,protein_coding
ENSG00000146955,RAB19,"RAB19, member RAS oncogene family",7q34,protein_coding
ENSG00000100823,APEX1,APEX nuclease (multifunctional DNA repair enzyme) 1,14q11.2,protein_coding
ENSG00000115009,CCL20,chemokine (C-C motif) ligand 20,2q36.3,protein_coding
ENSG00000155099,TMEM55A,transmembrane protein 55A,8q21.3,protein_coding
ENSG00000106384,MOGAT3,monoacylglycerol O-acyltransferase 3,7q22.1,protein_coding
ENSG00000154856,APCDD1,adenomatosis polyposis coli down-regulated 1,18p11.22,protein_coding
ENSG00000106333,PCOLCE,procollagen C-endopeptidase enhancer,7q22.1,protein_coding
ENSG00000204103,MAFB,v-maf avian musculoaponeurotic fibrosarcoma oncogene homolog B,20q12,protein_coding
ENSG00000170412,GPRC5C,"G protein-coupled receptor, class C, group 5, member C",17q25.1,protein_coding
ENSG00000100908,EMC9,ER membrane protein complex subunit 9,14q12,protein_coding
ENSG00000162739,SLAMF6,SLAM family member 6,"1q23.2, 1q23.3",protein_coding
ENSG00000099814,CEP170B,centrosomal protein 170B,14q32.33,protein_coding
ENSG00000163171,CDC42EP3,CDC42 effector protein (Rho GTPase binding) 3,2p22.2,protein_coding
ENSG00000164306,PRIMPOL,primase and polymerase (DNA-directed),4q35.1,protein_coding
